,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition,price
612,27202,ford,f-150,2019,clean vehicle,24730,gray,  1ftew1ep2kfb70022,167763609,michigan, usa,1 minutes,67.270546
613,26311,ford,flex,2019,clean vehicle,15847,red,  2fmhk6dt5kba19693,167763612,michigan, usa,21 hours left,41.6950417
614,26602,ford,f-150,2019,clean vehicle,25009,white,  1ftew1e55kfb51169,167763613,michigan, usa,1 minutes,66.5289418
615,33500,bmw,series,2017,clean vehicle,22115,blue,  wbaja7c31hg905802,167779266,wisconsin, usa,21 hours left,74.08525
616,27511,ford,flex,2019,clean vehicle,11836,white,  2fmhk6dt7kba19548,167763616,michigan, usa,21 hours left,32.5620196
617,21500,buick,door,2017,clean vehicle,23765,red,  1g4zp5ss5hu137398,167779269,wisconsin, usa,2 days left,51.09475
618,27200,ford,f-150,2019,clean vehicle,25508,silver,  1ftfw1e40kfb69655,167763620,michigan, usa,20 hours left,69.38176
619,26511,ford,flex,2019,clean vehicle,18196,red,  2fmhk6dt9kba19695,167763622,michigan, usa,21 hours left,48.2394156
620,24002,ford,flex,2019,clean vehicle,16106,gray,  2fmhk6c81kba19848,167763726,michigan, usa,2 days left,38.6576212
621,21500,buick,door,2017,clean vehicle,14907,silver,  1g4zp5ss6hu125437,167779273,wisconsin, usa,2 days left,32.05005
622,18511,ford,fusion,2019,clean vehicle,12735,gray,  3fa6p0ru0kr211641,167763730,michigan, usa,20 hours left,23.5737585
623,14000,kia,sorento,2017,clean vehicle,53424,black,  5xypgda51hg221253,167119104,connecticut, usa,5 hours left,74.7936
624,29000,buick,door,2017,clean vehicle,17940,green,  5gakvckd5hj216221,167779277,illinois, usa,21 hours left,52.026
625,23402,ford,flex,2019,clean vehicle,17417,gray,  2fmhk6c88kba19846,167763734,michigan, usa,2 days left,40.7592634
626,13300,kia,door,2017,clean vehicle,37125,no_color,  5xypgda39hg262132,167119105,connecticut, usa,5 hours left,49.37625
627,19700,bmw,x3,2017,clean vehicle,61428,black,  5uxwx9c51h0t09021,167779278,wisconsin, usa,2 days left,121.01316
628,23211,ford,flex,2019,clean vehicle,17025,black,  2fmhk6c85kba19710,167763742,michigan, usa,21 hours left,39.5167275
629,15500,kia,sorento,2017,clean vehicle,37668,red,  5xypgda59hg292944,167119106,connecticut, usa,5 hours left,58.3854
630,18111,ford,fusion,2019,clean vehicle,15805,black,  3fa6p0ruxkr244131,167763743,michigan, usa,20 hours left,28.6244355
631,21500,kia,sorento,2017,clean vehicle,43761,gray,  5xypkda50hg299327,167119107,connecticut, usa,5 hours left,94.08615
632,25511,ford,mustang,2019,clean vehicle,11342,gray,  1fatp8uh4k5177265,167763745,michigan, usa,19 hours left,28.9345762
633,17700,chevrolet,equinox,2017,clean vehicle,35664,blue,  2gnaldek2h1500410,167779284,wisconsin, usa,21 hours left,63.12528
634,28000,chevrolet,cutaway,2017,clean vehicle,12780,white,  1gb3gtcgxh1118909,167779684,illinois, usa,21 hours left,35.784
635,14000,chevrolet,door,2017,clean vehicle,38458,blue,  1g1ze5st9hf229260,167779685,wisconsin, usa,21 hours left,53.8412
636,21700,chevrolet,door,2017,clean vehicle,34420,silver,  1gnkvgkd4hj314704,167779686,wisconsin, usa,21 hours left,74.6914
637,13500,chevrolet,door,2017,clean vehicle,46497,white,  1g1ze5stxhf257679,167779687,wisconsin, usa,21 hours left,62.77095
638,35500,chevrolet,1500,2017,clean vehicle,21268,no_color,  3gcuksec0hg271643,167779691,wisconsin, usa,21 hours left,75.5014
639,29500,chevrolet,1500,2017,clean vehicle,31029,red,  3gcukrec7hg170656,167779692,wisconsin, usa,21 hours left,91.53555
640,25300,chevrolet,1500,2017,clean vehicle,40878,no_color,  1gcvkrec8hz169908,167779698,wisconsin, usa,21 hours left,103.42134
641,21500,chevrolet,1500,2016,clean vehicle,20270,silver,  3gcuknec9gg224336,167780069,new jersey, usa,3 days left,43.5805
642,25900,chevrolet,door,2016,clean vehicle,32984,blue,  1gcvkrec8gz393856,167780133,wisconsin, usa,21 hours left,85.42856
643,35300,chevrolet,door,2016,clean vehicle,75506,black,  1gnskckc9gr424401,167780134,wisconsin, usa,21 hours left,266.53618
644,13500,chevrolet,door,2016,clean vehicle,39951,red,  1g1bg5sm5g7250863,167780135,wisconsin, usa,21 hours left,53.93385
645,62000,chevrolet,corvette,2016,clean vehicle,19403,white,  1g1yt2d6xg5612796,167780136,illinois, usa,21 hours left,120.2986
646,46000,chevrolet,corvette,2016,clean vehicle,4445,black,  1g1yj2d70g5122320,167780138,illinois, usa,2 days left,20.447
647,9000,chevrolet,malibu,2016,clean vehicle,67527,gray,  1g1zj5su8gf337274,167780142,wisconsin, usa,21 hours left,60.7743
648,25900,chevrolet,door,2016,clean vehicle,33588,white,  1gcvkrec7gz392164,167780143,wisconsin, usa,21 hours left,86.99292
649,25800,chevrolet,door,2016,clean vehicle,10103,no_color,  1gcvkpec7gz283370,167780146,wisconsin, usa,21 hours left,26.06574
650,17000,chevrolet,door,2016,clean vehicle,26474,gray,  2gnaldek7g6323080,167780152,wisconsin, usa,21 hours left,45.0058
651,12800,chevrolet,door,2016,clean vehicle,40253,white,  1g1ze5st5gf315602,167780153,wisconsin, usa,21 hours left,51.52384
652,47400,chevrolet,3500,2016,clean vehicle,39624,red,  1gc4k0c84gf121926,167780154,wisconsin, usa,21 hours left,187.81776
653,24400,chevrolet,door,2016,clean vehicle,48705,gray,  1gnkvjkd3gj171692,167780194,wisconsin, usa,21 hours left,118.8402
654,17100,chevrolet,trax,2016,clean vehicle,19659,white,  kl7cjrsb9gb542870,167780202,wisconsin, usa,2 days left,33.61689
655,7400,chevrolet,door,2015,clean vehicle,91299,no_color,  1g11c5sl8ff311156,167780454,wisconsin, usa,21 hours left,67.56126
656,33100,chevrolet,door,2015,clean vehicle,81614,gold,  1gnskckc5fr181703,167780467,wisconsin, usa,2 days left,270.14234
657,22000,chevrolet,trax,2020,clean vehicle,179,gray,  3gncjksbxll181398,167781406,california, usa,21 hours left,0.3938
658,35000,chevrolet,1500,2019,clean vehicle,5523,no_color,  3gcpwaef0kg291601,167781597,california, usa,2 days left,19.3305
659,16500,chevrolet,equinox,2019,clean vehicle,29841,silver,  2gnaxkev6k6186886,167781598,california, usa,21 hours left,49.23765
660,35300,chevrolet,1500,2019,clean vehicle,8516,silver,  1gcuwded5kz124282,167781608,california, usa,21 hours left,30.06148
661,26900,chevrolet,traverse,2018,clean vehicle,42941,black,  1gnevhkw8jj148388,167781794,missouri, usa,19 hours left,115.51129
662,11600,chevrolet,trax,2017,clean vehicle,27498,black,  3gncjksb6hl148082,167782868,california, usa,21 hours left,31.89768
663,28100,chevrolet,1500,2017,clean vehicle,31141,silver,  1gcpcrec9hf242498,167782874,california, usa,21 hours left,87.50621
664,27700,chevrolet,1500,2017,clean vehicle,20784,white,  1gcvkrec1hz135955,167782875,california, usa,21 hours left,57.57168
665,17700,chevrolet,passenger,2017,clean vehicle,52667,white,  1gazgpfg0h1169059,167782876,california, usa,21 hours left,93.22059
666,16600,chevrolet,volt,2017,clean vehicle,26003,no_color,  1g1rc6s56hu177143,167782989,california, usa,21 hours left,43.16498
667,63200,chevrolet,corvette,2016,clean vehicle,4266,red,  1g1ys2d6xg5609979,167783470,california, usa,2 days left,26.96112
668,36800,chevrolet,door,2015,clean vehicle,32332,white,  1gc1kweg8ff170135,167783952,california, usa,21 hours left,118.98176
669,19500,chevrolet,passenger,2018,clean vehicle,44333,white,  1gazgpfg7j1254194,167786867,texas, usa,1 days left,86.44935
670,38800,chevrolet,tahoe,2019,clean vehicle,36198,blue,  1gnskbkc0kr335691,167787086,oklahoma, usa,21 hours left,140.44824
671,37500,chevrolet,tahoe,2019,clean vehicle,33331,silver,  1gnskbkc1kr164515,167787087,oklahoma, usa,21 hours left,124.99125
672,35000,chevrolet,suburban,2019,clean vehicle,43082,gray,  1gnskhkcxkr306962,167787091,oklahoma, usa,21 hours left,150.787
673,31100,chevrolet,camaro,2019,clean vehicle,24561,gray,  1g1fh1r7xk0140397,167787092,oklahoma, usa,21 hours left,76.38471
674,22600,chevrolet,van,2019,clean vehicle,13485,white,  1gcwgafgxk1242467,167787096,oklahoma, usa,21 hours left,30.4761
675,22400,chevrolet,van,2019,clean vehicle,15524,white,  1gcwgafg5k1221297,167787099,oklahoma, usa,21 hours left,34.77376
676,22700,chevrolet,van,2019,clean vehicle,8996,white,  1gcwgafg9k1240337,167787101,oklahoma, usa,21 hours left,20.42092
677,13700,chevrolet,malibu,2019,clean vehicle,47282,silver,  1g1zd5st4kf126371,167787112,oklahoma, usa,21 hours left,64.77634
678,37100,chevrolet,suburban,2019,clean vehicle,34470,black,  1gnskhkcxkr288236,167787113,oklahoma, usa,21 hours left,127.8837
679,18500,chevrolet,colorado,2018,clean vehicle,87264,green,  1gcgtcen5j1157983,167787277,oregon, usa,34 minutes,161.4384
680,18300,chevrolet,2500,2017,clean vehicle,114344,white,  1gc2kveg3hz159933,167787341,oregon, usa,34 minutes,209.24952
681,19000,chevrolet,2500,2017,clean vehicle,111635,white,  1gc2kveg1hz262672,167787345,oregon, usa,34 minutes,212.1065
682,18500,chevrolet,1500,2017,clean vehicle,103955,white,  3gcukrec0hg249327,167787357,oregon, usa,34 minutes,192.31675
683,22500,chevrolet,door,2016,clean vehicle,66640,white,  3gcukrec5gg277008,167787423,oregon, usa,34 minutes,149.94
684,14500,chevrolet,door,2014,clean vehicle,122018,white,  3gcukrec6eg373324,167787612,oregon, usa,34 minutes,176.9261
685,32800,chevrolet,tahoe,2018,clean vehicle,46915,gray,  1gnskbkc9jr370082,167787953,oklahoma, usa,21 hours left,153.8812
686,12300,chevrolet,malibu,2018,clean vehicle,53599,black,  1g1zd5stxjf140841,167787955,oklahoma, usa,21 hours left,65.92677
687,19600,chevrolet,1500,2018,clean vehicle,41672,gray,  1gcvkreh7jz295386,167787956,oklahoma, usa,21 hours left,81.67712
688,13600,chevrolet,malibu,2018,clean vehicle,36047,white,  1g1zd5st5jf249837,167787964,oklahoma, usa,21 hours left,49.02392
689,7200,chevrolet,spark,2018,clean vehicle,42561,red,  kl8cb6sa3jc459211,167787965,oklahoma, usa,21 hours left,30.64392
690,19900,chevrolet,1500,2018,clean vehicle,40345,white,  1gcvkreh3jz272445,167787966,oklahoma, usa,21 hours left,80.28655
691,13000,chevrolet,malibu,2018,clean vehicle,41751,gray,  1g1zd5st8jf242655,167787968,oklahoma, usa,21 hours left,54.2763
692,19700,chevrolet,door,2016,clean vehicle,27593,white,  1gcvkrec0gz118434,167788074,oklahoma, usa,21 hours left,54.35821
693,9400,chevrolet,door,2017,clean vehicle,24009,blue,  1g1be5sm4h7275597,167788079,oklahoma, usa,21 hours left,22.56846
694,23800,chevrolet,1500,2017,clean vehicle,85697,white,  3gcukrecxhg319917,167788094,oklahoma, usa,21 hours left,203.95886
695,17700,chevrolet,equinox,2019,clean vehicle,25223,white,  3gnaxuev8ks588177,167788101,new york, usa,18 hours left,44.64471
696,17000,chevrolet,door,2015,clean vehicle,27927,white,  2g1ff1e3xf9185411,167788243,oklahoma, usa,21 hours left,47.4759
697,14000,chevrolet,door,2014,clean vehicle,135127,red,  3gcpcreh4eg204053,167789010,florida, usa,2 days left,189.1778
698,32100,chevrolet,2500,2018,clean vehicle,55532,white,  1gc1kvey2jf198038,167789500,pennsylvania, usa,21 hours left,178.25772
699,33100,chevrolet,2500,2019,clean vehicle,72172,white,  1gc1ksey8kf114255,167789506,pennsylvania, usa,21 hours left,238.88932
700,31600,chevrolet,2500,2018,clean vehicle,57751,white,  1gc1kvey3jf197819,167789507,pennsylvania, usa,21 hours left,182.49316
701,5100,chevrolet,door,2013,clean vehicle,96314,gray,  3gnal3ek3ds630172,167789808,pennsylvania, usa,21 hours left,49.12014
702,4100,chevrolet,door,2013,clean vehicle,89152,blue,  1g1pa5sgxd7225194,167789821,pennsylvania, usa,21 hours left,36.55232
703,7200,chevrolet,door,2014,clean vehicle,114660,silver,  2gnflfek5e6237636,167790442,texas, usa,6 hours left,82.5552
704,12800,chevrolet,1500,2014,clean vehicle,177322,white,  3gcuksej4eg356687,167790463,texas, usa,7 hours left,226.97216
705,46800,chevrolet,1500,2019,clean vehicle,36423,gray,  1gcuyhel9kz240206,167790796,nebraska, usa,21 hours left,170.45964
706,21800,chevrolet,van,2019,clean vehicle,23759,white,  1gcwgafg7k1222516,167790802,missouri, usa,21 hours left,51.79462
707,3000,chevrolet,door,2013,clean vehicle,120667,gray,  1g1jc6sh6d4127084,167790930,texas, usa,9 days left,36.2001
708,22500,chevrolet,colorado,2017,clean vehicle,65344,red,  1gcgtcen1h1148658,167791423,indiana, usa,2 days left,147.024
709,35300,chevrolet,suburban,2018,clean vehicle,51347,black,  1gnskhkc5jr243896,167791881,missouri, usa,21 hours left,181.25491
710,16500,chevrolet,volt,2017,clean vehicle,52322,black,  1g1rd6s59hu201853,167792181,oklahoma, usa,21 hours left,86.3313
711,33000,chevrolet,door,2017,clean vehicle,67620,black,  1gnskbkc6hr132085,167792186,missouri, usa,2 days left,223.146
712,31500,chevrolet,1500,2017,clean vehicle,59965,black,  3gcuktec6hg222226,167792192,missouri, usa,2 days left,188.88975
713,34500,chevrolet,1500,2017,clean vehicle,28739,silver,  3gcuksec3hg222744,167792196,missouri, usa,2 days left,99.14955
714,8000,chevrolet,trax,2016,clean vehicle,77429,silver,  kl7cjpsb3gb750120,167792654,west virginia, usa,2 days left,61.9432
715,25000,chevrolet,1500,2017,clean vehicle,20847,white,  3gcukrec6hg356561,167792660,west virginia, usa,21 hours left,52.1175
716,10700,chevrolet,trax,2016,clean vehicle,44280,red,  3gncjnsb1gl264970,167792666,west virginia, usa,2 days left,47.3796
717,13400,chevrolet,door,2016,clean vehicle,86031,silver,  2g1145s39g9185641,167792677,west virginia, usa,2 days left,115.28154
718,16500,chevrolet,equinox,2019,clean vehicle,7622,gold,  2gnaxhev8k6108774,167792678,west virginia, usa,2 days left,12.5763
719,34000,chevrolet,traverse,2019,clean vehicle,8067,white,  1gnevhkw9kj129253,167792679,west virginia, usa,2 days left,27.4278
720,14100,chevrolet,trax,2018,clean vehicle,16502,white,  kl7cjpsbxjb710284,167792685,west virginia, usa,2 days left,23.26782
721,38600,chevrolet,1500,2019,clean vehicle,20681,black,  1gcuyged0kz114660,167792700,west virginia, usa,2 days left,79.82866
722,9100,chevrolet,door,2016,clean vehicle,54655,blue,  1g1pe5sb4g7168780,167792789,missouri, usa,21 hours left,49.73605
723,8600,chevrolet,door,2016,clean vehicle,57825,blue,  1g1pe5sb1g7193233,167792796,missouri, usa,21 hours left,49.7295
724,22000,chevrolet,door,2016,clean vehicle,58856,white,  3gcpcrec6gg235750,167792906,oklahoma, usa,21 hours left,129.4832
725,8900,chevrolet,colorado,2015,clean vehicle,85072,white,  1gchsaea3f1218425,167793027,west virginia, usa,2 days left,75.71408
726,15500,chevrolet,door,2015,clean vehicle,79506,red,  1gcrcpehxfz272176,167793029,west virginia, usa,2 days left,123.2343
727,3300,chevrolet,door,2015,clean vehicle,85301,silver,  1g1pg5sbxf7249436,167793038,west virginia, usa,2 days left,28.14933
728,29000,chevrolet,1500,2015,clean vehicle,69377,brown,  3gcuksej3fg195122,167793216,missouri, usa,2 days left,201.1933
729,17300,chevrolet,equinox,2020,clean vehicle,15577,black,  3gnaxkev2ll125886,167796069,nevada, usa,2 days left,26.94821
730,30500,chevrolet,traverse,2020,clean vehicle,23470,silver,  1gnerhkw7lj115518,167796080,nevada, usa,2 days left,71.5835
731,25000,chevrolet,impala,2020,clean vehicle,18715,silver,  1g1105s31lu100901,167796081,nevada, usa,6 hours left,46.7875
732,2800,chevrolet,cruze,2012,clean vehicle,61258,white,  1g1pl5sc7c7367895,167723306,illinois, usa,21 hours left,17.15224
733,3300,chevrolet,door,2012,clean vehicle,131791,no_color,  1gnkvjedxcj172991,167723310,illinois, usa,21 hours left,43.49103
734,36400,chevrolet,suburban,2019,clean vehicle,35705,silver,  1gnskhkcxkr139079,167796192,nevada, usa,2 days left,129.9662
735,34800,chevrolet,suburban,2019,clean vehicle,48982,silver,  1gnskhkc2kr158368,167796193,nevada, usa,2 days left,170.45736
736,20700,chevrolet,ld,2019,clean vehicle,33745,white,  2gcrcpec4k1155751,167796194,nevada, usa,2 days left,69.85215
737,32200,chevrolet,suburban,2019,clean vehicle,42267,silver,  1gnschkc9kr204131,167796196,nevada, usa,2 days left,136.09974
738,35300,chevrolet,tahoe,2019,clean vehicle,46863,black,  1gnskbkc9kr143993,167796197,nevada, usa,2 days left,165.42639
739,33500,chevrolet,suburban,2019,clean vehicle,36443,white,  1gnschkc2kr124931,167796200,nevada, usa,2 days left,122.08405
740,13700,chevrolet,impala,2019,clean vehicle,14939,blue,  2g11z5s30k9137729,167796203,nevada, usa,9 minutes,20.46643
741,15900,chevrolet,malibu,2019,clean vehicle,22026,black,  1g1zd5st0kf187281,167796205,nevada, usa,1 hours left,35.02134
742,33200,chevrolet,suburban,2019,clean vehicle,38278,black,  1gnschkc9kr201844,167796206,nevada, usa,2 days left,127.08296
743,35500,chevrolet,suburban,2019,clean vehicle,46149,silver,  1gnskhkc1kr203879,167796209,nevada, usa,2 days left,163.82895
744,29800,chevrolet,suburban,2018,clean vehicle,48427,silver,  1gnschkc6jr106222,167798080,nevada, usa,2 days left,144.31246
745,29800,chevrolet,suburban,2018,clean vehicle,48807,gray,  1gnschkc1jr387653,167798092,nevada, usa,2 days left,145.44486
746,29500,chevrolet,suburban,2018,clean vehicle,52618,silver,  1gnschkc1jr235923,167798097,nevada, usa,2 days left,155.2231
747,30300,chevrolet,suburban,2018,clean vehicle,46494,white,  1gnschkc5jr280816,167798100,nevada, usa,2 days left,140.87682
748,24300,chevrolet,1500,2018,clean vehicle,56296,black,  3gcukreh2jg284677,167798290,new york, usa,18 hours left,136.79928
749,29800,chevrolet,suburban,2017,clean vehicle,33909,silver,  1gnschkc4hr206149,167798808,nevada, usa,2 days left,101.04882
750,29800,chevrolet,suburban,2017,clean vehicle,33028,white,  1gnschkc3hr133923,167798818,nevada, usa,2 days left,98.42344
751,27500,chevrolet,camaro,2016,clean vehicle,44653,white,  1g1fh1r79g0149647,167799194,nevada, usa,Listing Expired,122.79575
752,10800,chevrolet,door,2017,clean vehicle,80516,gray,  2gnfleek2h6351253,167799346,new jersey, usa,18 hours left,86.95728
753,11500,chevrolet,van,2017,clean vehicle,105151,white,  1gcwgaff8h1120366,167799354,new jersey, usa,18 hours left,120.92365
754,10400,chevrolet,van,2017,clean vehicle,78368,white,  3n63m0yn6hk696088,167799356,new jersey, usa,18 hours left,81.50272
755,11400,chevrolet,equinox,2018,clean vehicle,78956,white,  2gnaxsevxj6292207,167799451,florida, usa,Listing Expired,90.00984
756,11400,chevrolet,equinox,2018,clean vehicle,88564,white,  2gnaxsev1j6218321,167799460,florida, usa,Listing Expired,100.96296
757,8000,chevrolet,door,2015,clean vehicle,78800,white,  1g11b5sl5ff135735,167799518,nevada, usa,Listing Expired,63.04
758,3000,chevrolet,door,2012,clean vehicle,111856,white,  1gccsbf92c8121126,167733652,california, usa,5 hours left,33.5568
759,25000,chevrolet,door,2015,clean vehicle,80946,black,  3gcuksec6fg382971,167799527,nevada, usa,Listing Expired,202.365
760,12300,chevrolet,traverse,2017,clean vehicle,83168,gray,  1gnkrfed3hj217603,167799559,new york, usa,18 hours left,102.29664
